r,m,p_A,p_B,m_A,m_B
2.770000999999806,0.024932743133386663,3.143659287324387e-06,1.3529439809552568e-07,0.02068163881044507,0.004251104322941568
2.771000999999806,0.024957074474180888,3.1425996897986765e-06,1.3505004702551652e-07,0.02070136440647411,0.004255710067706753
2.772000999999806,0.02498141899931372,3.1415400535551075e-06,1.3480563357406942e-07,0.020721099861395618,0.0042603191379180765
2.7730009999998058,0.025005776708637666,3.140480378825842e-06,1.3456115776522706e-07,0.020740845173862012,0.004264931534775628
2.7740009999998057,0.025030147602002423,3.1394206658429247e-06,1.343166196230309e-07,0.020760600342522903,0.004269547259479495
2.7750009999998055,0.025054531679254886,3.1383609148382846e-06,1.3407201917152115e-07,0.020780365366025094,0.004274166313229766
2.7760009999998054,0.025078928940239144,3.1373011260437332e-06,1.338273564347369e-07,0.020800140243012587,0.0042787886972265295
2.7770009999998053,0.02510333938479648,3.1362412996909656e-06,1.3358263143671594e-07,0.02081992497212658,0.004283414412669874
2.778000999999805,0.025127763012765387,3.1351814360115604e-06,1.3333784420149489e-07,0.020839719552005472,0.004288043460759888
2.779000999999805,0.025152199823981546,3.1341215352369787e-06,1.330929947531091e-07,0.02085952398128486,0.004292675842696659
2.780000999999805,0.02517664981827785,3.1330615975985648e-06,1.3284808311559274e-07,0.020879338258597547,0.004297311559680277
2.781000999999805,0.0252011129954844,3.1320016233275463e-06,1.326031093129787e-07,0.020899162382573545,0.004301950612910829
2.7820009999998048,0.025225589355428502,3.1309416126550336e-06,1.323580733692987e-07,0.02091899635184007,0.004306593003588405
2.7830009999998047,0.02525007889793467,3.12988156581202e-06,1.321129753085831e-07,0.020938840165021552,0.0043112387329130916
2.7840009999998045,0.025274581622824633,3.1288214830293816e-06,1.3186781515486117e-07,0.02095869382073963,0.0043158878020849775
2.7850009999998044,0.025299097529917332,3.1277613645378777e-06,1.3162259293216083e-07,0.020978557317613156,0.004320540212304152
2.7860009999998043,0.025323626619028927,3.1267012105681503e-06,1.3137730866450876e-07,0.0209984306542582,0.004325195964770703
2.787000999999804,0.025348168889972794,3.125641021350724e-06,1.311319623759304e-07,0.021018313829288055,0.004329855060684718
2.788000999999804,0.025372724342559532,3.124580797116006e-06,1.3088655409044993e-07,0.021038206841313224,0.004334517501246287
2.789000999999804,0.025397292976596958,3.123520538094287e-06,1.3064108383209025e-07,0.02105810968894144,0.0043391832876554974
2.790000999999804,0.025421874791890117,3.1224602445157393e-06,1.30395551624873e-07,0.021078022370777657,0.004343852421112438
2.7910009999998038,0.025446469788241277,3.121399916610418e-06,1.3014995749281855e-07,0.021097944885424057,0.004348524902817197
2.7920009999998037,0.025471077965449937,3.1203395546082613e-06,1.29904301459946e-07,0.021117877231480054,0.004353200733969863
2.7930009999998036,0.025495699323312828,3.1192791587390895e-06,1.2965858355027313e-07,0.021137819407542283,0.004357879915770524
2.7940009999998034,0.02552033386162391,3.1182187292326055e-06,1.294128037878165e-07,0.021157771412204623,0.004362562449419269
2.7950009999998033,0.025544981580174382,3.117158266318394e-06,1.2916696219659132e-07,0.02117773324405818,0.004367248336116185
2.7960009999998032,0.025569642478752676,3.1160977702259235e-06,1.2892105880061154e-07,0.021197704901691296,0.004371937577061362
2.797000999999803,0.02559431655714446,3.115037241184543e-06,1.286750936238898e-07,0.021217686383689555,0.004376630173454887
2.798000999999803,0.025619003815132654,3.1139766794234855e-06,1.2842906669043743e-07,0.021237677688635784,0.00438132612649685
2.799000999999803,0.025643704252497408,3.112916085171865e-06,1.2818297802426448e-07,0.021257678815110048,0.004386025437387338
2.800000999999803,0.025668417869016122,3.1118554586586785e-06,1.2793682764937966e-07,0.02127768976168966,0.00439072810732644
2.8010009999998027,0.025693144664463447,3.1107948001128046e-06,1.276906155897904e-07,0.02129771052694918,0.004395434137514245
2.8020009999998026,0.025717884638611275,3.1097341097630043e-06,1.2744434186950278e-07,0.021317741109460414,0.004400143529150841
2.8030009999998025,0.025742637791228755,3.1086733878379207e-06,1.2719800651252158e-07,0.02133778150779242,0.004404856283436316
2.8040009999998023,0.02576740412208229,3.107612634566079e-06,1.2695160954285026e-07,0.021357831720511512,0.004409572401570758
2.8050009999998022,0.025792183630935533,3.1065518501758856e-06,1.2670515098449092e-07,0.02137789174618126,0.004414291884754257
2.806000999999802,0.0258169763175494,3.1054910348956302e-06,1.2645863086144433e-07,0.02139796158336248,0.004419014734186899
2.807000999999802,0.025841782181682055,3.1044301889534835e-06,1.2621204919770997e-07,0.021418041230613263,0.004423740951068775
2.808000999999802,0.025866601223088943,3.103369312577498e-06,1.259654060172859e-07,0.021438130686488952,0.004428470536599971
2.809000999999802,0.025891433441522754,3.1023084059956083e-06,1.257187013441689e-07,0.021458229949542156,0.004433203491980577
2.8100009999998017,0.02591627883673345,3.101247469435631e-06,1.2547193520235437e-07,0.02147833901832275,0.004437939818410681
2.8110009999998016,0.025941137408468266,3.100186503125264e-06,1.2522510761583637e-07,0.021498457891377873,0.004442679517090371
2.8120009999998015,0.025966009156471695,3.0991255072920874e-06,1.2497821860860756e-07,0.02151858656725194,0.004447422589219736
2.8130009999998014,0.02599089408048551,3.0980644821635626e-06,1.247312682046593e-07,0.021538725044486628,0.004452169035998864
2.8140009999998012,0.02601579218024876,3.0970034279670325e-06,1.2448425642798155e-07,0.0215588733216209,0.004456918858627844
2.815000999999801,0.026040703455497763,3.0959423449297217e-06,1.2423718330256287e-07,0.021579031397190983,0.004461672058306763
2.816000999999801,0.02606562790596612,3.0948812332787367e-06,1.239900488523905e-07,0.02159919926973039,0.0044664286362357105
2.817000999999801,0.026090565531384703,3.093820093241065e-06,1.237428531014503e-07,0.021619376937769913,0.004471188593614775
2.818000999999801,0.02611551633148168,3.092758925043576e-06,1.2349559607372667e-07,0.02163956439983762,0.004475951931644044
2.8190009999998007,0.026140480305982493,3.0916977289130196e-06,1.2324827779320272e-07,0.02165976165445887,0.004480718651523607
2.8200009999998006,0.02616545745460987,3.090636505076028e-06,1.2300089828386012e-07,0.021679968700156302,0.004485488754453551
2.8210009999998005,0.026190447777083833,3.0895752537591143e-06,1.2275345756967913e-07,0.021700185535449848,0.0044902622416339655
2.8220009999998004,0.02621545127312169,3.0885139751886733e-06,1.2250595567463866e-07,0.02172041215885673,0.004495039114264939
2.8230009999998003,0.02624046787485272,3.0874526730827795e-06,1.2225839262292076e-07,0.021740648501306144,0.0044998193735465595
2.8240009999998,0.026265497502958528,3.086391351749859e-06,1.22010768439594e-07,0.021760894482279594,0.004504603020678915
2.8250009999998,0.026290540155710692,3.085330011489064e-06,1.2176308314999896e-07,0.021781150098848578,0.004509390056862095
2.8260009999998,0.02631559583263643,3.084268652534397e-06,1.215153367794736e-07,0.02180141534934022,0.004514180483296187
2.8270009999998,0.026340664533260276,3.0832072751197254e-06,1.2126752935335325e-07,0.021821690232078975,0.00451897430118128
2.8280009999997997,0.026365746257104097,3.0821458794787818e-06,1.2101966089697064e-07,0.021841974745386614,0.004523771511717461
2.8290009999997996,0.02639084100368708,3.081084465845164e-06,1.2077173143565588e-07,0.021862268887582238,0.00452857211610482
2.8300009999997995,0.026415948772525736,3.0800230344523343e-06,1.2052374099473647e-07,0.02188257265698227,0.004533376115543445
2.8310009999997994,0.026441069563133912,3.078961585533621e-06,1.2027568959953725e-07,0.021902886051900466,0.004538183511233424
2.8320009999997993,0.02646620337502278,3.0779001193222163e-06,1.2002757727538047e-07,0.021923209070647917,0.0045429943043748455
2.833000999999799,0.026491350207700857,3.0768386360511785e-06,1.1977940404758572e-07,0.02194354171153304,0.004547808496167798
2.834000999999799,0.026516510060673987,3.07577713595343e-06,1.1953116994146994e-07,0.0219638839728616,0.00455262608781237
2.835000999999799,0.02654168293344536,3.074715619261758e-06,1.1928287498234748e-07,0.02198423585293669,0.004557447080508649
2.836000999999799,0.0265668688255155,3.0736540862088156e-06,1.1903451919553005e-07,0.022004597350058754,0.004562271475456725
2.8370009999997987,0.02659206773638228,3.07259253702712e-06,1.1878610260632666e-07,0.02202496846252557,0.004567099273856685
2.8380009999997986,0.026617279665540908,3.071530971949053e-06,1.1853762524004371e-07,0.022045349188632265,0.004571930476908619
2.8390009999997985,0.026642504612483957,3.0704693912068617e-06,1.1828908712198497e-07,0.02206573952667132,0.004576765085812613
2.8400009999997984,0.026667742576701334,3.069407795032658e-06,1.1804048827745152e-07,0.022086139474932553,0.0045816031017687575
2.8410009999997983,0.02669299355768031,3.0683461836584185e-06,1.1779182873174181e-07,0.022106549031703147,0.00458644452597714
2.842000999999798,0.0267182575549055,3.0672845573159844e-06,1.1754310851015162e-07,0.02212696819526763,0.004591289359637848
2.843000999999798,0.02674353456785888,3.0662229162370613e-06,1.1729432763797407e-07,0.022147396963907887,0.004596137603950972
2.844000999999798,0.02676882459601979,3.06516126065322e-06,1.1704548614049963e-07,0.02216783533590317,0.004600989260116599
2.845000999999798,0.026794127638864924,3.0640995907958955e-06,1.1679658404301609e-07,0.022188283309530085,0.004605844329334818
2.8460009999997977,0.02681944369586834,3.063037906896388e-06,1.1654762137080857e-07,0.022208740883062603,0.004610702812805716
2.8470009999997976,0.026844772766501462,3.061976209185862e-06,1.1629859814915952e-07,0.02222920805477206,0.004615564711729384
2.8480009999997975,0.026870114850233086,3.060914497895346e-06,1.1604951440334873e-07,0.022249684822927156,0.0046204300273059076
2.8490009999997974,0.02689546994652937,3.0598527732557343e-06,1.1580037015865329e-07,0.02227017118579397,0.004625298760735377
2.8500009999997973,0.02692083805485385,3.0587910354977844e-06,1.1555116544034762e-07,0.022290667141635946,0.00463017091321788
2.851000999999797,0.026946219174667434,3.0577292848521193e-06,1.1530190027370344e-07,0.022311172688713906,0.004635046485953505
2.852000999999797,0.026971613305428407,3.0566675215492256e-06,1.150525746839898e-07,0.022331687825286044,0.00463992548014234
2.853000999999797,0.026997020446592433,3.0556057458194552e-06,1.1480318869647307e-07,0.022352212549607935,0.0046448078969844745
2.854000999999797,0.02702244059761256,3.0545439578930237e-06,1.1455374233641691e-07,0.022372746859932537,0.004649693737679996
2.8550009999997967,0.027047873757939208,3.0534821580000114e-06,1.1430423562908227e-07,0.02239329075451019,0.0046545830034289935
2.8560009999997966,0.0270733199270202,3.052420346370363e-06,1.1405466859972744e-07,0.02241384423158862,0.004659475695431555
2.8570009999997965,0.02709877910430073,3.0513585232338875e-06,1.1380504127360796e-07,0.022434407289412935,0.004664371814887769
2.8580009999997964,0.027124251289223394,3.0502966888202583e-06,1.135553536759767e-07,0.02245497992622564,0.004669271362997723
2.8590009999997963,0.027149736481228173,3.049234843359013e-06,1.1330560583208383e-07,0.022475562140266636,0.004674174340961507
2.860000999999796,0.027175234679752445,3.048172987079553e-06,1.1305579776717677e-07,0.022496153929773204,0.0046790807499792085
2.861000999999796,0.027200745884230982,3.047111120211145e-06,1.1280592950650026e-07,0.022516755292980035,0.004683990591250916
2.862000999999796,0.02722627009409596,3.0460492429829193e-06,1.125560010752963e-07,0.02253736622811921,0.004688903865976718
2.863000999999796,0.02725180730877695,3.04498735562387e-06,1.1230601249880421e-07,0.022557986733420216,0.004693820575356702
2.8640009999997957,0.027277357527700934,3.043925458362856e-06,1.1205596380226054e-07,0.02257861680710994,0.004698740720590957
2.8650009999997956,0.027302920750292288,3.0428635514285997e-06,1.1180585501089912e-07,0.02259925644741268,0.004703664302879573
2.8660009999997955,0.027328496975972807,3.0418016350496886e-06,1.115556861499511e-07,0.022619905652550138,0.004708591323422636
2.8670009999997954,0.02735408620416169,3.0407397094545737e-06,1.1130545724464484e-07,0.022640564420741423,0.004713521783420235
2.8680009999997953,0.027379688434275552,3.0396777748715697e-06,1.11055168320206e-07,0.02266123275020306,0.004718455684072459
2.869000999999795,0.027405303665728416,3.038615831528856e-06,1.1080481940185747e-07,0.022681910639148987,0.004723393026579397
2.870000999999795,0.027430931897931728,3.0375538796544757e-06,1.1055441051481943e-07,0.02270259808579056,0.004728333812141136
2.871000999999795,0.02745657313029435,3.0364919194763363e-06,1.1030394168430932e-07,0.02272329508833655,0.004733278041957765
2.872000999999795,0.027482227362222566,3.035429951222208e-06,1.1005341293554181e-07,0.02274400164499316,0.004738225717229372
2.8730009999997947,0.027507894593120082,3.034367975119727e-06,1.0980282429372884e-07,0.022764717753964,0.004743176839156046
2.8740009999997946,0.02753357482238803,3.0333059913963916e-06,1.0955217578407957e-07,0.022785443413450117,0.004748131408937875
2.8750009999997945,0.027559268049424972,3.0322440002795652e-06,1.0930146743180044e-07,0.022806178621649985,0.004753089427774948
2.8760009999997944,0.027584974273626897,3.0311820019964747e-06,1.0905069926209511e-07,0.022826923376759505,0.004758050896867352
2.8770009999997943,0.027610693494387228,3.0301199967742103e-06,1.0879987130016449e-07,0.02284767767697201,0.004763015817415176
2.878000999999794,0.02763642571109682,3.0290579848397264e-06,1.0854898357120669e-07,0.022868441520478268,0.004767984190618509
2.879000999999794,0.027662170923143967,3.0279959664198417e-06,1.0829803610041711e-07,0.022889214905466485,0.0047729560176774394
2.880000999999794,0.027687929129914402,3.0269339417412385e-06,1.0804702891298834e-07,0.022909997830122306,0.004777931299792055
2.881000999999794,0.0277137003307913,3.0258719110304622e-06,1.0779596203411022e-07,0.022930790292628813,0.004782910038162445
2.8820009999997938,0.02773948452515528,3.0248098745139227e-06,1.0754483548896978e-07,0.02295159229116654,0.004787892233988697
2.8830009999997936,0.0277652817123844,3.0237478324178933e-06,1.072936493027513e-07,0.022972403823913457,0.004792877888470899
2.8840009999997935,0.027791091891854174,3.022685784968511e-06,1.0704240350063626e-07,0.02299322488904499,0.004797867002809141
2.8850009999997934,0.027816915062937562,3.0216237323917766e-06,1.0679109810780337e-07,0.02301405548473401,0.00480285957820351
2.8860009999997933,0.02784275122500498,3.0205616749135547e-06,1.0653973314942853e-07,0.023034895609150837,0.004807855615854095
2.887000999999793,0.027868600377424287,3.019499612759573e-06,1.0628830865068488e-07,0.023055745260463258,0.004812855116960984
2.888000999999793,0.027894462519560816,3.018437546155423e-06,1.0603682463674275e-07,0.023076604436836505,0.004817858082724265
2.889000999999793,0.02792033765077735,3.0173754753265606e-06,1.0578528113276964e-07,0.023097473136433275,0.004822864514344028
2.890000999999793,0.027946225770434128,3.016313400498304e-06,1.055336781639303e-07,0.023118351357413722,0.00482787441302036
2.8910009999997928,0.027972126877888862,3.015251321895836e-06,1.0528201575538665e-07,0.023139239097935468,0.00483288777995335
2.8920009999997927,0.027998040972496727,3.014189239744202e-06,1.050302939322978e-07,0.023160136356153598,0.0048379046163430865
2.8930009999997925,0.028023968053610366,3.013127154268312e-06,1.0477851271982006e-07,0.023181043130220666,0.0048429249233896575
2.8940009999997924,0.028049908120579888,3.0120650656929383e-06,1.0452667214310694e-07,0.023201959418286695,0.004847948702293151
2.8950009999997923,0.02807586117275288,3.0110029742427173e-06,1.042747722273091e-07,0.023222885218499183,0.004852975954253656
2.896000999999792,0.0281018272094744,3.009940880142149e-06,1.0402281299757442e-07,0.023243820529003097,0.004858006680471261
2.897000999999792,0.028127806230086986,3.0088787836155963e-06,1.0377079447904792e-07,0.023264765347940888,0.004863040882146054
2.898000999999792,0.028153798233930653,3.0078166848872863e-06,1.0351871669687181e-07,0.023285719673452485,0.004868078560478124
2.899000999999792,0.028179803220342897,3.0067545841813084e-06,1.0326657967618549e-07,0.023306683503675294,0.004873119716667558
2.9000009999997918,0.0282058211886587,3.005692481721616e-06,1.0301438344212551e-07,0.023327656836744207,0.004878164351914446
2.9010009999997917,0.028231852138210525,3.0046303777320266e-06,1.0276212801982558e-07,0.023348639670791604,0.004883212467418876
2.9020009999997916,0.02825789606832833,3.003568272436219e-06,1.0250981343441658e-07,0.02336963200394735,0.004888264064380935
2.9030009999997914,0.02828395297833956,3.0025061660577373e-06,1.0225743971102655e-07,0.023390633834338804,0.004893319144000713
2.9040009999997913,0.028310022867569153,3.0014440588199877e-06,1.020050068747807e-07,0.02341164516009081,0.004898377707478299
2.9050009999997912,0.02833610573533954,3.00038195094624e-06,1.0175251495080139e-07,0.023432665979325716,0.004903439756013779
2.906000999999791,0.028362201580970647,2.9993198426596273e-06,1.014999639642081e-07,0.02345369629016336,0.004908505290807243
2.907000999999791,0.02838831040377991,2.998257734183146e-06,1.0124735394011748e-07,0.023474736090721086,0.00491357431305878
2.908000999999791,0.028414432203082252,2.9971956257396554e-06,1.0099468490364334e-07,0.02349578537911373,0.004918646823968476
2.909000999999791,0.02844056697819011,2.9961335175518783e-06,1.0074195687989661e-07,0.023516844153453644,0.004923722824736422
2.9100009999997907,0.028466714728413424,2.9950714098424004e-06,1.0048916989398536e-07,0.023537912411850676,0.004928802316562704
2.9110009999997906,0.028492875453059643,2.9940093028336707e-06,1.0023632397101479e-07,0.023558990152412185,0.004933885300647413
2.9120009999997905,0.028519049151433724,2.992947196748001e-06,9.998341913608725e-08,0.023580077373243045,0.0049389717781906355
2.9130009999997903,0.02854523582283814,2.9918850918075666e-06,9.973045541430221e-08,0.023601174072445635,0.0049440617503924604
2.9140009999997902,0.028571435466572877,2.990822988234406e-06,9.947743283075627e-08,0.023622280248119857,0.004949155218452976
2.91500099999979,0.028597648081935437,2.98976088625042e-06,9.922435141054315e-08,0.02364339589836312,0.004954252183572272
2.91600099999979,0.028623873668220844,2.9886987860773734e-06,9.897121117875368e-08,0.023664521021270365,0.004959352646950435
2.91700099999979,0.028650112224721646,2.987636687936893e-06,9.871801216047582e-08,0.023685655614934045,0.0049644566097875546
2.91800099999979,0.028676363750727907,2.98657459205047e-06,9.846475438079463e-08,0.023706799677444143,0.004969564073283718
2.9190009999997897,0.028702628245527224,2.9855124986394572e-06,9.82114378647923e-08,0.023727953206888162,0.004974675038639014
2.9200009999997896,0.02872890570840472,2.9844504079250707e-06,9.795806263754812e-08,0.02374911620135114,0.004979789507053532
2.9210009999997895,0.028755196138643045,2.98338832012839e-06,9.770462872413847e-08,0.02377028865891564,0.004984907479727359
2.9220009999997894,0.028781499535522392,2.982326235470357e-06,9.745113614963686e-08,0.023791470577661764,0.004990028957860584
2.9230009999997892,0.02880781589832048,2.9812641541717774e-06,9.719758493911387e-08,0.02381266195566714,0.004995153942653295
2.924000999999789,0.028834145226312568,2.9802020764533187e-06,9.694397511763718e-08,0.023833862791006945,0.0050002824353055815
2.925000999999789,0.028860487518771454,2.979140002535512e-06,9.669030671027158e-08,0.023855073081753882,0.005005414437017531
2.926000999999789,0.028886842774967482,2.978077932638751e-06,9.643657974207892e-08,0.02387629282597821,0.005010549948989232
2.927000999999789,0.028913210994168534,2.977015866983292e-06,9.618279423811818e-08,0.02389752202174772,0.005015688972420773
2.9280009999997887,0.02893959217564004,2.9759538057892547e-06,9.592895022344539e-08,0.023918760667127757,0.005020831508512243
2.9290009999997886,0.028965986318644985,2.974891749276621e-06,9.567504772311365e-08,0.023940008760181212,0.0050259775584637284
2.9300009999997885,0.02899239342244389,2.9738296976652362e-06,9.542108676217318e-08,0.02396126629896853,0.005031127123475319
2.9310009999997884,0.02901881348629485,2.972767651174808e-06,9.516706736567122e-08,0.023982533281547702,0.005036280204747104
2.9320009999997882,0.029045246509453494,2.9717056100249062e-06,9.491298955865211e-08,0.02400380970597428,0.00504143680347917
2.933000999999788,0.029071692491173022,2.970643574434965e-06,9.465885336615727e-08,0.024025095570301372,0.005046596920871607
2.934000999999788,0.02909815143070419,2.9695815446242793e-06,9.440465881322516e-08,0.024046390872579645,0.005051760558124503
2.935000999999788,0.029124623327295318,2.9685195208120083e-06,9.415040592489131e-08,0.02406769561085733,0.0050569277164379456
2.936000999999788,0.029151108180192287,2.9674575032171734e-06,9.389609472618831e-08,0.02408900978318022,0.005062098397012024
2.9370009999997877,0.029177605988638545,2.9663954920586586e-06,9.36417252421458e-08,0.024110333387591675,0.005067272601046826
2.9380009999997876,0.02920411675187511,2.96533348755521e-06,9.338729749779048e-08,0.024131666422132627,0.005072450329742441
2.9390009999997875,0.029230640469140572,2.9642714899254372e-06,9.31328115181461e-08,0.024153008884841575,0.005077631584298956
2.9400009999997874,0.029257177139671093,2.963209499387812e-06,9.287826732823344e-08,0.02417436077375459,0.005082816365916461
2.9410009999997873,0.02928372676270041,2.962147516160669e-06,9.262366495307032e-08,0.024195722086905323,0.0050880046757950425
2.942000999999787,0.029310289337459834,2.961085540462205e-06,9.236900441767164e-08,0.024217092822325,0.00509319651513479
2.943000999999787,0.029336864863178266,2.9600235725104796e-06,9.211428574704929e-08,0.02423847297804243,0.005098391885135792
2.944000999999787,0.029363453339082177,2.958961612523415e-06,9.185950896621221e-08,0.024259862552083997,0.005103590786998137
2.945000999999787,0.029390054764395632,2.957899660718796e-06,9.160467410016637e-08,0.02428126154247368,0.005108793221921913
2.9460009999997867,0.02941666913834028,2.9568377173142697e-06,9.134978117391478e-08,0.024302669947233034,0.0051139991911072075
2.9470009999997866,0.029443296460135358,2.955775782527346e-06,9.109483021245746e-08,0.02432408776438121,0.005119208695754111
2.9480009999997865,0.029469936728997694,2.954713856575397e-06,9.083982124079145e-08,0.024345514991934946,0.00512442173706271
2.9490009999997864,0.02949658994414171,2.9536519396756566e-06,9.058475428391081e-08,0.024366951627908577,0.005129638316233094
2.9500009999997863,0.029523256104779422,2.952590032045223e-06,9.032962936680663e-08,0.024388397670314033,0.005134858434465351
2.951000999999786,0.029549935210120448,2.951528133901055e-06,9.007444651446697e-08,0.02440985311716084,0.005140082092959569
2.952000999999786,0.029576627259372,2.9504662454599747e-06,8.981920575187696e-08,0.024431317966456124,0.005145309292915836
2.953000999999786,0.0296033322517389,2.9494043669386667e-06,8.956390710401866e-08,0.024452792216204618,0.0051505400355342425
2.954000999999786,0.02963005018642357,2.9483424985536775e-06,8.93085505958712e-08,0.024474275864408652,0.005155774322014876
2.9550009999997857,0.029656781062626036,2.9472806405214163e-06,8.905313625241068e-08,0.024495768909068173,0.005161012153557824
2.9560009999997856,0.02968352487954394,2.946218793058155e-06,8.87976640986102e-08,0.024517271348180724,0.005166253531363176
2.9570009999997855,0.029710281636372533,2.9451569563800267e-06,8.854213415943984e-08,0.024538783179741473,0.005171498456631019
2.9580009999997854,0.029737051332304674,2.9440951307030283e-06,8.828654645986668e-08,0.024560304401743192,0.005176746930561442
2.9590009999997853,0.029763833966530845,2.9430333162430177e-06,8.803090102485479e-08,0.02458183501217627,0.005181998954354533
2.960000999999785,0.029790629538239143,2.941971513215716e-06,8.777519787936523e-08,0.02460337500902872,0.005187254529210382
2.961000999999785,0.029817438046615286,2.9409097218367056e-06,8.751943704835601e-08,0.024624924390286167,0.005192513656329076
2.962000999999785,0.029844259490842615,2.9398479423214328e-06,8.726361855678216e-08,0.024646483153931868,0.0051977763369107045
2.963000999999785,0.029871093870102092,2.9387861748852047e-06,8.700774242959565e-08,0.024668051297946695,0.005203042572155355
2.9640009999997847,0.029897941183572314,2.9377244197431914e-06,8.675180869174543e-08,0.024689628820309156,0.005208312363263115
2.9650009999997846,0.029924801430429502,2.9366626771104245e-06,8.649581736817742e-08,0.024711215718995382,0.005213585711434075
2.9660009999997845,0.029951674609847507,2.935600947201799e-06,8.623976848383451e-08,0.024732811991979138,0.005218862617868321
2.9670009999997844,0.029978560720997815,2.9345392302320708e-06,8.598366206365654e-08,0.024754417637231824,0.0052241430837659435
2.9680009999997843,0.030005459763049552,2.933477526415859e-06,8.572749813258031e-08,0.024776032652722473,0.0052294271103270305
2.969000999999784,0.03003237173516948,2.9324158359676437e-06,8.54712767155396e-08,0.024797657036417762,0.00523471469875167
2.970000999999784,0.030059296636521998,2.9313541591017687e-06,8.52149978374651e-08,0.024819290786282,0.00524000585023995
2.971000999999784,0.03008623446626915,2.930292496032439e-06,8.495866152328449e-08,0.024840933900277144,0.0052453005659919595
2.972000999999784,0.03011318522357063,2.9292308469737213e-06,8.470226779792236e-08,0.024862586376362798,0.005250598847207786
2.9730009999997837,0.030140148907583774,2.9281692121395456e-06,8.444581668630026e-08,0.02488424821249621,0.005255900695087519
2.9740009999997836,0.030167125517463568,2.9271075917437034e-06,8.418930821333669e-08,0.024905919406632275,0.005261206110831246
2.9750009999997835,0.03019411505236265,2.926045985999848e-06,8.393274240394707e-08,0.024927599956723546,0.005266515095639057
2.9760009999997834,0.03022111751143131,2.9249843951214956e-06,8.367611928304374e-08,0.024949289860720224,0.005271827650711039
2.9770009999997833,0.0302481328938175,2.9239228193220237e-06,8.341943887553602e-08,0.024970989116570173,0.00527714377724728
2.978000999999783,0.030275161198666824,2.922861258814672e-06,8.316270120633011e-08,0.024992697722218907,0.005282463476447869
2.979000999999783,0.030302202425122552,2.9217997138125424e-06,8.290590630032915e-08,0.02501441567560961,0.005287786749512895
2.980000999999783,0.030329256572325616,2.9207381845285992e-06,8.26490541824332e-08,0.025036142974683123,0.005293113597642446
2.981000999999783,0.030356323639414613,2.919676671175668e-06,8.239214487753924e-08,0.025057879617377952,0.00529844402203661
2.9820009999997827,0.0303834036255258,2.9186151739664364e-06,8.213517841054116e-08,0.025079625601630275,0.005303778023895475
2.9830009999997826,0.030410496529793118,2.917553693113455e-06,8.187815480632976e-08,0.025101380925373937,0.005309115604419131
2.9840009999997825,0.030437602351348167,2.916492228829135e-06,8.162107408979275e-08,0.02512314558654045,0.005314456764807665
2.9850009999997824,0.03046472108932023,2.9154307813257505e-06,8.136393628581476e-08,0.025144919583059012,0.005319801506261166
2.9860009999997823,0.030491852742836258,2.9143693508154373e-06,8.110674141927729e-08,0.025166702912856487,0.005325149829979722
2.987000999999782,0.030518997311020892,2.9133079375101934e-06,8.084948951505876e-08,0.02518849557385742,0.005330501737163421
2.988000999999782,0.030546154792996445,2.912246541621878e-06,8.05921805980345e-08,0.025210297563984043,0.005335857229012353
2.989000999999782,0.030573325187882916,2.911185163362213e-06,8.03348146930767e-08,0.025232108881156262,0.005341216306726604
2.990000999999782,0.03060050849479799,2.910123802942782e-06,8.007739182505445e-08,0.025253929523291672,0.0053465789715062655
2.9910009999997818,0.030627704712857036,2.9090624605750303e-06,7.981991201883373e-08,0.02527575948830556,0.005351945224551423
2.9920009999997816,0.030654913841173116,2.9080011364702653e-06,7.956237529927742e-08,0.025297598774110898,0.005357315067062166
2.9930009999997815,0.030682135878856986,2.906939830839656e-06,7.930478169124524e-08,0.025319447378618354,0.005362688500238583
2.9940009999997814,0.030709370825017096,2.9058785438942336e-06,7.904713121959383e-08,0.025341305299736282,0.0053680655252807625
2.9950009999997813,0.03073661867875959,2.904817275844891e-06,7.878942390917666e-08,0.025363172535370744,0.005373446143388793
2.996000999999781,0.03076387943918831,2.9037560269023827e-06,7.853165978484412e-08,0.025385049083425495,0.005378830355762762
2.997000999999781,0.030791153105404805,2.9026947972773256e-06,7.827383887144342e-08,0.025406934941801993,0.0053842181636027595
2.998000999999781,0.03081843967650832,2.9016335871801976e-06,7.801596119381865e-08,0.025428830108399397,0.0053896095681088725
2.999000999999781,0.030845739151595813,2.9005723968213395e-06,7.775802677681078e-08,0.025450734581114572,0.00539500457048119
3.0000009999997808,0.030873051529761945,2.8995112264109526e-06,7.750003564525762e-08,0.025472648357842093,0.0054004031719198
3.0010009999997806,0.030900376810099085,2.898450076159101e-06,7.724198782399384e-08,0.025494571436474243,0.005405805373624791
3.0020009999997805,0.030927714991697323,2.8973889462757104e-06,7.698388333785094e-08,0.025516503814901018,0.005411211176796252
3.0030009999997804,0.030955066073644455,2.896327836970568e-06,7.672572221165731e-08,0.025538445491010132,0.00541662058263427
3.0040009999997803,0.030982430055026,2.895266748453323e-06,7.646750447023814e-08,0.02556039646268701,0.005422033592338935
3.00500099999978,0.03100980693492519,2.894205680933486e-06,7.620923013841551e-08,0.0255823567278148,0.005427450207110335
3.00600099999978,0.031037196712422985,2.8931446346204294e-06,7.595089924100829e-08,0.025604326284274368,0.005432870428148558
